id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
1572,Pemberdayaan dan Perlindungan Perempuan,14,2020,Kabupaten Temanggung,Kabupaten,,,,"Hak Asasi Manusia, Keluarga, Perlindungan Anak, Perempuan/Wanita",bpk,https://peraturan.bpk.go.id/Details/170500/perda-kab-temanggung-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/163654/PERDA_NO_14_TAHUN_2020_TENTANG_PEMBERDAYAAN_DAN_PERLINDUNGAN_PEREMPUAN.pdf,docs\bpk\2020\Kabupaten_Temanggung\Pemberdayaan_dan_Perlindungan_Perempuan.pdf,,,,,2025-10-01 11:19:18,2025-10-01T18:19:18.017016
1573,Perubahan Atas Peraturan Daerah Kabupaten Banyumas Nomor 16 Tahun 2015 Tentang Penanggulangan Penyakit Masyarakat,14,2020,Kabupaten Banyumas,Kabupaten,,,,"Hak Asasi Manusia, Kesehatan",bpk,https://peraturan.bpk.go.id/Details/174080/perda-kab-banyumas-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/167276/14%20th%202020.pdf,docs\bpk\2020\Kabupaten_Banyumas\Perubahan_Atas_Peraturan_Daerah_Kabupaten_Banyumas_Nomor_16_Tahun_2015_Tentang_Penanggulangan_Penyak.pdf,,,,,2025-10-01 11:19:19,2025-10-01T18:19:19.936589
1574,PENGEMBALIAN SISA LEBIH PEMBIAYAAN BANTUAN KEUANGAN KHUSUS TAHUN ANGGARAN 2019 SEBAGAI PENGELUARAN ATAS BEBAN ANGGARAN BELANJA TIDAK TERDUGA TAHUN ANGGARAN 2020,14,2020,Kota Probolinggo,Kota,,,,"APBD, Bantuan, Sumbangan, Bencana/Kebencanaan, dan Penanggulangan Bencana",bpk,https://peraturan.bpk.go.id/Details/167831/perda-kota-probolinggo-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/160766/Perwali%20No.%2014%20Th%202020%20ttg%20PENGEMBALIAN%20SISA%20LEBIH%20PEMBIAYAAN%20BANTUAN%20KEUANGAN%20KHUSUS%20TAHUN%20ANGGARAN%202019%20SEBAGAI%20PENGELUARAN%20ATAS%20BEBAN%20ANGGARAN%20BELANJA%20TIDAK%20TERDUGA%20TAHUN%20ANGGARAN%202020.pdf,docs\bpk\2020\Kota_Probolinggo\PENGEMBALIAN_SISA_LEBIH_PEMBIAYAAN_BANTUAN_KEUANGAN_KHUSUS_TAHUN_ANGGARAN_2019_SEBAGAI_PENGELUARAN_A.pdf,,,,,2025-10-01 11:19:21,2025-10-01T18:19:21.566781
1575,Pencegahan Dan Peningkatan Kualitas Terhadap Perumahan Dan Permukiman Kumuh,14,2020,Kabupaten Purwakarta,Kabupaten,,,,"Perumahan, Permukiman",bpk,https://peraturan.bpk.go.id/Details/165727/perda-kab-purwakarta-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/158626/PERDA%20NOMOR%2014%20TAHUN%202020%20PENCEGAHAN%20DAN%20PERMUKIMAN%20KUMUH.pdf,docs\bpk\2020\Kabupaten_Purwakarta\Pencegahan_Dan_Peningkatan_Kualitas_Terhadap_Perumahan_Dan_Permukiman_Kumuh.pdf,,,,,2025-10-01 11:19:23,2025-10-01T18:19:23.184067
1576,Perubahan Bentuk Hukum Perusahaan Daerah Aneka Usaha Serasi Kabupaten Semarang Menjadi Perusahaan Perseroan Daerah Aneka Usaha Serasi Kabupaten Semarang,14,2020,Kabupaten Semarang,Kabupaten,,,,BUMD/Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/191448/perda-kab-semarang-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/185162/Perda_14_2020.pdf,docs\bpk\2020\Kabupaten_Semarang\Perubahan_Bentuk_Hukum_Perusahaan_Daerah_Aneka_Usaha_Serasi_Kabupaten_Semarang_Menjadi_Perusahaan_Pe.pdf,,,,,2025-10-01 11:19:25,2025-10-01T18:19:25.373652
1577,"Anggaran Pendapatan dan Belanja Daerah
Tahun Anggaran 2021",14,2020,Kabupaten Kebumen,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/161696/perda-kab-kebumen-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/154362/Perda%2014%20tahun%202020.pdf,docs\bpk\2020\Kabupaten_Kebumen\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:19:28,2025-10-01T18:19:28.353576
1578,Anggaran Pendapatan dan Belanja Dearah Tahun Anggaran 2021,14,2020,Kabupaten Kendal,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/233287/perda-kab-kendal-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/282712/Perda%20Kendal%2014_2020.pdf,docs\bpk\2020\Kabupaten_Kendal\Anggaran_Pendapatan_dan_Belanja_Dearah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:19:29,2025-10-01T18:19:29.695813
1579,Retribusi Tempat Rekreasi dan Olahraga,14,2020,Kabupaten Lampung Selatan,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/304381/perda-kab-lampung-selatan-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/364382/Perda%20no%2014%20Th%202020.pdf,docs\bpk\2020\Kabupaten_Lampung_Selatan\Retribusi_Tempat_Rekreasi_dan_Olahraga.pdf,,,,,2025-10-01 11:19:32,2025-10-01T18:19:32.938558
1580,Perusahaan Perseroan Daerah Mitra Patriot,14,2020,Kota Bekasi,Kota,,,,BUMD/Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/174032/perda-kota-bekasi-no-14-tahun-2020,https://peraturan.bpk.go.id/Download/167227/Perda_14_2020.pdf,docs\bpk\2020\Kota_Bekasi\Perusahaan_Perseroan_Daerah_Mitra_Patriot.pdf,,,,,2025-10-01 11:19:34,2025-10-01T18:19:34.519385
1581,Pengarusutamaan Gender Dalam Pembangunan Daerah.,12,2020,Kabupaten Bangka Barat,Kabupaten,,,,,bpk,https://peraturan.bpk.go.id/Details/246062/perda-kab-bangka-barat-no-12-tahun-2020,https://peraturan.bpk.go.id/Download/302163/PERDA%20Nomor%2012%20Tahun%202020%20tentang%20PENGARUSUTAMAAN%20GENDER%20DALAM%20PEMBANGUNAN%20DAERAH.pdf,docs\bpk\2020\Kabupaten_Bangka_Barat\Pengarusutamaan_Gender_Dalam_Pembangunan_Daerah.pdf,,,,,2025-10-01 11:24:18,2025-10-01T18:24:18.357660
1582,"ANGGARAN PENDAPATAN DAN BELANJA DAERAH
TAHUN ANGGARAN 2021",12,2020,Kabupaten Sampang,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/164918/perda-kab-sampang-no-12-tahun-2020,https://peraturan.bpk.go.id/Download/157797/PERDA_NO_12_TAHUN_2020_TENTANG_ANGGARAN_PENDAPATAN.pdf,docs\bpk\2020\Kabupaten_Sampang\ANGGARAN_PENDAPATAN_DAN_BELANJA_DAERAH_TAHUN_ANGGARAN_2021.pdf,,,,,2025-10-01 11:24:20,2025-10-01T18:24:20.183173
1583,Kabupaten Layak Anak,12,2020,Kabupaten Sukoharjo,Kabupaten,,,,"Keluarga, Perlindungan Anak, Perempuan/Wanita",bpk,https://peraturan.bpk.go.id/Details/302082/perda-kab-sukoharjo-no-12-tahun-2020,https://peraturan.bpk.go.id/Download/361974/Perda%20Sukoharjo%20Tahun%202020%20No%2012_ocr.pdf,docs\bpk\2020\Kabupaten_Sukoharjo\Kabupaten_Layak_Anak.pdf,,,,,2025-10-01 11:24:22,2025-10-01T18:24:22.416122
1584,Pencabutan atas Peraturan Daerah Kabupaten Pemalang Nomor 7 Tahun 2007 tentang Pedoman Pembentukan Lembaga Kemasyarakatan di Kelurahan Sebagaimana Telah Diubah Dengan Peraturan Daerah Kabupaten Pemalang Nomor 8 Tahun 2010 tentang Perubahan atas Peraturan Daerah Kabupaten Pemalang Nomor 7 Tahun 2007 tentang Pedoman Pembentukan Lembaga Kemasyarakatan di Kelurahan,11,2020,Kabupaten Pemalang,Kabupaten,,,,"Dasar Pembentukan Kementerian/Lembaga/Badan/Organisasi, Standar/Pedoman",bpk,https://peraturan.bpk.go.id/Details/192987/perda-kab-pemalang-no-11-tahun-2020,https://peraturan.bpk.go.id/Download/186738/Perda%20Nomor%2011%20Tahun%202020.pdf,docs\bpk\2020\Kabupaten_Pemalang\Pencabutan_atas_Peraturan_Daerah_Kabupaten_Pemalang_Nomor_7_Tahun_2007_tentang_Pedoman_Pembentukan_L.pdf,,,,,2025-10-01 11:24:24,2025-10-01T18:24:24.769082
1585,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2021,11,2020,Kabupaten Berau,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/169925/perda-kab-berau-no-11-tahun-2020,https://peraturan.bpk.go.id/Download/238748/PERDA%20BERAU%2011-2020%20ANGGARAN%20PENDAPATAN%20DAN%20BELANJA%20DAERAH%20TA%202021.pdf,docs\bpk\2020\Kabupaten_Berau\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:24:28,2025-10-01T18:24:28.306723
1586,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2021,11,2020,Kabupaten Sumedang,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/174353/perda-kab-sumedang-no-11-tahun-2020,https://peraturan.bpk.go.id/Download/167550/PERDA%20Nomor%2011%20Tahun%202020.pdf,docs\bpk\2020\Kabupaten_Sumedang\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:24:29,2025-10-01T18:24:29.775065
1587,Penyertaan Modal Pemerintah Kabupaten Bangka Pada Perusahaan Umum Daerah Argo Lestari Mandiri,11,2020,Kabupaten Bangka,Kabupaten,,,,,bpk,https://peraturan.bpk.go.id/Details/244746/perda-kab-bangka-no-11-tahun-2020,https://peraturan.bpk.go.id/Download/300657/Salinan%20Perda%20No.%2011%20Tahun%202020%20%20ttg%20Penyertaan%20Modal%20Pemerintah%20Kabupaten%20Bangka%20Pada%20Perusahaan%20Umum%20Daerah%20Agro%20Lestari%20Mandiri.pdf,docs\bpk\2020\Kabupaten_Bangka\Penyertaan_Modal_Pemerintah_Kabupaten_Bangka_Pada_Perusahaan_Umum_Daerah_Argo_Lestari_Mandiri.pdf,,,,,2025-10-01 11:24:31,2025-10-01T18:24:31.209372
1588,Pengelolaan dan Penyelenggaraan Keolahragaan,11,2020,Provinsi Sulawesi Barat,Provinsi,,,,Pemuda dan Olah Raga,bpk,https://peraturan.bpk.go.id/Details/246834/perda-prov-sulawesi-barat-no-11-tahun-2020,https://peraturan.bpk.go.id/Download/303358/Perda%20Provinsi%20Sulbar%20Nomor%2011%20Tahun%202020.pdf,docs\bpk\2020\Provinsi_Sulawesi_Barat\Pengelolaan_dan_Penyelenggaraan_Keolahragaan.pdf,,,,,2025-10-01 11:24:33,2025-10-01T18:24:33.069727
1589,Anggaran Pendapatan dan Belanja Daerah Kabupaten Grobogan Tahun Anggaran 2021,11,2020,Kabupaten Grobogan,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/176588/perda-kab-grobogan-no-11-tahun-2020,https://peraturan.bpk.go.id/Download/270484/Perda%20No%2011%20Tahun%202020%20tentang%20APBD%202021-TTD.pdf,docs\bpk\2020\Kabupaten_Grobogan\Anggaran_Pendapatan_dan_Belanja_Daerah_Kabupaten_Grobogan_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:24:35,2025-10-01T18:24:35.495743
1590,Pencabutan Peraturan Daerah Kabupaten Belitung Timur Nomor 14 Tahun 2012 Tentang Sumbangan Pihak Ketiga Kepada Pemerintah Daerah,11,2020,Kabupaten Belitung Timur,Kabupaten,,,,"Bantuan, Sumbangan, Bencana/Kebencanaan, dan Penanggulangan Bencana",bpk,https://peraturan.bpk.go.id/Details/230998/perda-kab-belitung-timur-no-11-tahun-2020,https://peraturan.bpk.go.id/Download/255120/Peraturan%20Daerah%20Kab.Belitung%20Timur%20Tahun%202020%20No.11.pdf,docs\bpk\2020\Kabupaten_Belitung_Timur\Pencabutan_Peraturan_Daerah_Kabupaten_Belitung_Timur_Nomor_14_Tahun_2012_Tentang_Sumbangan_Pihak_Ket.pdf,,,,,2025-10-01 11:24:37,2025-10-01T18:24:37.466449
1591,Rencana Induk Pembangunan Kepariwisataan Kabupaten Sumedang Tahun 2021-2025,10,2020,Kabupaten Sumedang,Kabupaten,,,,"Pariwisata dan Kebudayaan, Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/263256/perda-kab-sumedang-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/320350/Perda%20Smd%2010%202020.pdf,docs\bpk\2020\Kabupaten_Sumedang\Rencana_Induk_Pembangunan_Kepariwisataan_Kabupaten_Sumedang_Tahun_2021_2025.pdf,,,,,2025-10-01 11:26:05,2025-10-01T18:26:05.887005
1592,PENGARUSUTAMAAN GENDER,10,2020,Kota Madiun,Kota,,,,"Kebijakan Pemerintah, Keluarga, Perlindungan Anak, Perempuan/Wanita",bpk,https://peraturan.bpk.go.id/Details/186015/perda-kota-madiun-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/179510/Perda%20Nomor%2010%20Tahun%202020%20ttg%20Pengarusutamaan%20Gender.pdf,docs\bpk\2020\Kota_Madiun\PENGARUSUTAMAAN_GENDER.pdf,,,,,2025-10-01 11:26:07,2025-10-01T18:26:07.900114
1593,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2021,10,2020,Kota Bogor,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/174406/perda-kota-bogor-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/167602/20210211155137.pdf,docs\bpk\2020\Kota_Bogor\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:26:10,2025-10-01T18:26:10.009503
1594,Lembaga Kemasyarakatan Desa,10,2020,Kabupaten Kudus,Kabupaten,,,,Desa,bpk,https://peraturan.bpk.go.id/Details/163960/perda-kab-kudus-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/156761/Perda_Nomor_10_Tahun_2020_ttg_LKD_sign.pdf,docs\bpk\2020\Kabupaten_Kudus\Lembaga_Kemasyarakatan_Desa.pdf,,,,,2025-10-01 11:26:12,2025-10-01T18:26:12.260300
1595,PERUBAHAN ATAS PERATURAN DAERAH KABUPATEN BENGKAYANG NOMOR 2 TAHUN 2016 TENTANG RETRIBUSI PEMAKAIAN KEKAYAAN DAERAH,10,2020,Kabupaten Bengkayang,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/214789/perda-kab-bengkayang-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/236989/PERDA%20NO%2010%20TAHUN%202020%20ocr.pdf,docs\bpk\2020\Kabupaten_Bengkayang\PERUBAHAN_ATAS_PERATURAN_DAERAH_KABUPATEN_BENGKAYANG_NOMOR_2_TAHUN_2016_TENTANG_RETRIBUSI_PEMAKAIAN.pdf,,,,,2025-10-01 11:26:14,2025-10-01T18:26:14.796762
1596,Pengarusutamaan Gender Dalam Pembangunan Daerah,10,2020,Kabupaten Tegal,Kabupaten,,,,"Hak Asasi Manusia, Kependudukan dan Perkawinan",bpk,https://peraturan.bpk.go.id/Details/165663/perda-kab-tegal-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/272103/Perda%20No%2010%20Tahun%202020.pdf,docs\bpk\2020\Kabupaten_Tegal\Pengarusutamaan_Gender_Dalam_Pembangunan_Daerah.pdf,,,,,2025-10-01 11:26:16,2025-10-01T18:26:16.767423
1597,Perubahan Peraturan Daerah Kabupaten Banyumas Nomor 10 Tahun 2018 Tentang Kepariwisataan,10,2020,Kabupaten Banyumas,Kabupaten,,,,Pariwisata dan Kebudayaan,bpk,https://peraturan.bpk.go.id/Details/173958/perda-kab-banyumas-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/167153/10%20th%202020.pdf,docs\bpk\2020\Kabupaten_Banyumas\Perubahan_Peraturan_Daerah_Kabupaten_Banyumas_Nomor_10_Tahun_2018_Tentang_Kepariwisataan.pdf,,,,,2025-10-01 11:26:18,2025-10-01T18:26:18.069249
1598,Penyelengaraan Kearsipan,10,2020,Kabupaten Konawe Kepulauan,Kabupaten,,,,Arsip,bpk,https://peraturan.bpk.go.id/Details/227037/perda-kab-konawe-kepulauan-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/221756/PERDA%20NOMOR%2010%20TAHUN%202020.pdf,docs\bpk\2020\Kabupaten_Konawe_Kepulauan\Penyelengaraan_Kearsipan.pdf,,,,,2025-10-01 11:26:19,2025-10-01T18:26:19.759044
1599,Pencabutan Peraturan Daerah Kabupaten Flores Timur Nomor 9 Tahun 2012 tentang Perencanaan Pembangunan Desa,10,2020,Kabupaten Flores Timur,Kabupaten,,,,Desa,bpk,https://peraturan.bpk.go.id/Details/256035/perda-kab-flores-timur-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/339136/Perda%20Flotim_No%2010%20Tahun%202020.pdf,docs\bpk\2020\Kabupaten_Flores_Timur\Pencabutan_Peraturan_Daerah_Kabupaten_Flores_Timur_Nomor_9_Tahun_2012_tentang_Perencanaan_Pembanguna.pdf,,,,,2025-10-01 11:26:22,2025-10-01T18:26:22.308589
1600,Anggaran Pendapatan Dan Belanja Daerah Kabupaten Bone Bolango Tahun Anggaran 2021,10,2020,Kabupaten Bone Bolango,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/283246/perda-kab-bone-bolango-no-10-tahun-2020,https://peraturan.bpk.go.id/Download/342232/PERBUB%20BONBOL%20NO%2010%20TAHUN%202020.pdf,docs\bpk\2020\Kabupaten_Bone_Bolango\Anggaran_Pendapatan_Dan_Belanja_Daerah_Kabupaten_Bone_Bolango_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:26:24,2025-10-01T18:26:24.198452
1601,"PEMBENTUKAN DAN SUSUNAN PERANGKAT DAERAH
PROVINSI KEPULAUAN BANGKA BELITUNG",9,2020,Provinsi Bangka Belitung,Provinsi,,,,Struktur Organisasi,bpk,https://peraturan.bpk.go.id/Details/159615/perda-prov-bangka-belitung-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/152104/Perda%20Prov%20Babel%209-2020.pdf,docs\bpk\2020\Provinsi_Bangka_Belitung\PEMBENTUKAN_DAN_SUSUNAN_PERANGKAT_DAERAH_PROVINSI_KEPULAUAN_BANGKA_BELITUNG.pdf,,,,,2025-10-01 11:30:04,2025-10-01T18:30:04.150538
1602,"PENYERTAAN MODAL PEMERINTAH DAERAH PADA
PERUSAHAAN UMUM DAERAH AIR MINUM TIRTA TAMAN SARI
KOTA MADIUN",9,2020,Kota Madiun,Kota,,,,"BUMD/Badan Usaha Milik Daerah, Penanaman Modal dan Investasi",bpk,https://peraturan.bpk.go.id/Details/186013/perda-kota-madiun-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/179508/Perda%20Nomor%209%20Tahun%202020%20ttg%20Penyertaan%20Modal%20Pemerintah%20Daerah%20pada%20Perusahaan%20Umum%20Daerah%20Air%20Minum%20Tirta%20Taman%20Sari%20Kota%20Madiun.pdf,docs\bpk\2020\Kota_Madiun\PENYERTAAN_MODAL_PEMERINTAH_DAERAH_PADA_PERUSAHAAN_UMUM_DAERAH_AIR_MINUM_TIRTA_TAMAN_SARI_KOTA_MAD.pdf,,,,,2025-10-01 11:30:05,2025-10-01T18:30:05.899623
1603,Perubahan atas Peraturan Daerah Nomor 4 Tahun 2016 tentang Perangkat Desa,9,2020,Kabupaten Bengkulu Tengah,Kabupaten,,,,"Desa, Struktur Organisasi",bpk,https://peraturan.bpk.go.id/Details/164702/perda-kab-bengkulu-tengah-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/255187/Perda%20Nomor%209%20Tahun%202020.pdf,docs\bpk\2020\Kabupaten_Bengkulu_Tengah\Perubahan_atas_Peraturan_Daerah_Nomor_4_Tahun_2016_tentang_Perangkat_Desa.pdf,,,,,2025-10-01 11:30:09,2025-10-01T18:30:09.717429
1604,Perusahaan Perseroan Daerah PT. Bumi Kampar Sarana Energi,9,2020,Kabupaten Kampar,Kabupaten,,,,"BUMD/Badan Usaha Milik Daerah, Pengelolaan Keuangan Negara/Daerah",bpk,https://peraturan.bpk.go.id/Details/196082/perda-kab-kampar-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/229024/perda-no-9-tahun-2020.pdf,docs\bpk\2020\Kabupaten_Kampar\Perusahaan_Perseroan_Daerah_PT_Bumi_Kampar_Sarana_Energi.pdf,,,,,2025-10-01 11:30:14,2025-10-01T18:30:14.227559
1605,Penyertaan Modal Pemerintah Kabupaten Brebes kepada Perusahaan Umum dan Daerah Percetakan Puspa Grafika Kabupaten Brebes,9,2020,Kabupaten Brebes,Kabupaten,,,,Penanaman Modal dan Investasi,bpk,https://peraturan.bpk.go.id/Details/163512/perda-kab-brebes-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/156264/perda_9%202020%20brebes.pdf,docs\bpk\2020\Kabupaten_Brebes\Penyertaan_Modal_Pemerintah_Kabupaten_Brebes_kepada_Perusahaan_Umum_dan_Daerah_Percetakan_Puspa_Graf.pdf,,,,,2025-10-01 11:30:15,2025-10-01T18:30:15.861477
1606,Perubahan Atas Qanun Kota Lhokseumawe Nomor 7 Tahun 2018 Tentang Rencana Pembangunan Jangka Menengah Kota Lhoseumawe Tahun 2017-2022,9,2020,Kota Lhokseumawe,Kota,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/164311/perda-kota-lhokseumawe-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/157122/Qanun%20Nomor%209%20Tahun%202020.pdf,docs\bpk\2020\Kota_Lhokseumawe\Perubahan_Atas_Qanun_Kota_Lhokseumawe_Nomor_7_Tahun_2018_Tentang_Rencana_Pembangunan_Jangka_Menengah.pdf,,,,,2025-10-01 11:30:19,2025-10-01T18:30:19.036672
1607,PENGARUSUTAMAAN GENDER,9,2020,Kota Mojokerto,Kota,,,,"Keluarga, Perlindungan Anak, Perempuan/Wanita",bpk,https://peraturan.bpk.go.id/Details/177242/perda-kota-mojokerto-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/170598/PERDA-2020-9-Pengarusutamaan%20Gender_001518.pdf,docs\bpk\2020\Kota_Mojokerto\PENGARUSUTAMAAN_GENDER.pdf,,,,,2025-10-01 11:30:28,2025-10-01T18:30:28.685310
1608,Pengendalian dan Penanggulangan Rabies,9,2020,Kabupaten Bolaang Mongondow,Kabupaten,,,,Kesehatan,bpk,https://peraturan.bpk.go.id/Details/185662/perda-kab-bolaang-mongondow-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/285719/Perda%20No.%209%20Tahun%202020.pdf,docs\bpk\2020\Kabupaten_Bolaang_Mongondow\Pengendalian_dan_Penanggulangan_Rabies.pdf,,,,,2025-10-01 11:30:31,2025-10-01T18:30:31.861922
1609,PERUBAHAN ATAS PERATURAN WALI KOTA TASIKMALAYA NOMOR 56 TAHUN 2019 TENTANG HAK KEUANGAN DAN ADMINISTRATIF PIMPINAN DAN ANGGOTA DEWAN PERWAKILAN RAKYAT DAERAH KOTA TASIKMALAYA TAHUN ANGGARAN 2020,9,2020,Kota Tasikmalaya,Kota,,,,"Honorarium, Gaji, Penghasilan, Uang Kehormatan, Tunjangan, Penghargaan, Hak Lainnya",bpk,https://peraturan.bpk.go.id/Details/138772/perda-kota-tasikmalaya-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/130038/2020pw3278260091.pdf,docs\bpk\2020\Kota_Tasikmalaya\PERUBAHAN_ATAS_PERATURAN_WALI_KOTA_TASIKMALAYA_NOMOR_56_TAHUN_2019_TENTANG_HAK_KEUANGAN_DAN_ADMINIST.pdf,,,,,2025-10-01 11:30:33,2025-10-01T18:30:33.471150
1610,RETRIBUSI JASA UMUM,9,2020,Kabupaten Belitung Timur,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/173498/perda-kab-belitung-timur-no-9-tahun-2020,https://peraturan.bpk.go.id/Download/237122/PERDA%20Kab.%20Belitung%20Timur%20No.9%20Tahun%202020.pdf,docs\bpk\2020\Kabupaten_Belitung_Timur\RETRIBUSI_JASA_UMUM.pdf,,,,,2025-10-01 11:30:35,2025-10-01T18:30:35.956573
1611,ANGGARAN PENDAPATAN DAN BELANJA DAERAH TAHUN ANGGARAN 2021,8,2020,Kabupaten Bulukumba,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/244771/perda-kab-bulukumba-no-8-tahun-2020,https://peraturan.bpk.go.id/Download/300687/PERDA%20NO%208%20TAHUN%202020_APBD%202021_KAB.BULUKUMBA.pdf,docs\bpk\2020\Kabupaten_Bulukumba\ANGGARAN_PENDAPATAN_DAN_BELANJA_DAERAH_TAHUN_ANGGARAN_2021.pdf,,,,,2025-10-01 11:35:21,2025-10-01T18:35:21.505243
1612,Pembangunan Kepemudaan,8,2020,Provinsi Sulawesi Tenggara,Provinsi,,,,Pemuda dan Olah Raga,bpk,https://peraturan.bpk.go.id/Details/262093/perda-prov-sulawesi-tenggara-no-8-tahun-2020,https://peraturan.bpk.go.id/Download/319112/PERDA%208%202020%20PEMBANGUNAN%20KEPEMUDAAN.pdf,docs\bpk\2020\Provinsi_Sulawesi_Tenggara\Pembangunan_Kepemudaan.pdf,,,,,2025-10-01 11:35:23,2025-10-01T18:35:23.855402
1613,Anggaran Pendapatan dan Belanja Daerah Kabupaten Brebes Tahun Anggaran 2021,8,2020,Kabupaten Brebes,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/265472/perda-kab-brebes-no-8-tahun-2020,https://peraturan.bpk.go.id/Download/322649/1677782571_c58ef61ef6d1be5a36c3.pdf,docs\bpk\2020\Kabupaten_Brebes\Anggaran_Pendapatan_dan_Belanja_Daerah_Kabupaten_Brebes_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 11:35:25,2025-10-01T18:35:25.999538
1614,Kerja Sama Daerah,8,2020,Kabupaten Klaten,Kabupaten,,,,Kerja Sama Pemerintah dengan Badan Usaha/KPBU,bpk,https://peraturan.bpk.go.id/Details/206617/perda-kab-klaten-no-8-tahun-2020,https://peraturan.bpk.go.id/Download/200646/Peraturan-Daerah-Nomor-8-Tahun-2020.pdf,docs\bpk\2020\Kabupaten_Klaten\Kerja_Sama_Daerah.pdf,,,,,2025-10-01 11:35:27,2025-10-01T18:35:27.430626
1615,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,8,2020,Kota Salatiga,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/148096/perda-kota-salatiga-no-8-tahun-2020,https://peraturan.bpk.go.id/Download/140038/perda_2020_08.pdf,docs\bpk\2020\Kota_Salatiga\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2020.pdf,,,,,2025-10-01 11:35:29,2025-10-01T18:35:29.703501
