id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
4145,Anggaran Pendapatan Dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2013,23,2012,Kabupaten Tegal,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/312629/perda-kab-tegal-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/373408/Peraturan%20Daerah%20Kab%20Tegal%20Nomor%2023%20Tahun%202012_ocr.pdf,docs\bpk\2012\Kabupaten_Tegal\Anggaran_Pendapatan_Dan_Belanja_Daerah_Kabupaten_Tegal_Tahun_Anggaran_2013.pdf,,,,,2025-10-02 05:05:55,2025-10-02T12:05:55.554200
4146,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2013,,2012,Kabupaten Kulon Progo,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/16469/perda-kab-kulon-progo-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/5027/Perda%20Kab.Kulon%20Progo%20No.23%20Tahun%202012%20ttg%20Anggaran%20Pendapatan%20dan%20Belanja%20Daerah%20Tahun%20Anggaran%202013.pdf,docs\bpk\2012\Kabupaten_Kulon_Progo\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2013.pdf,,,,,2025-10-02 05:05:57,2025-10-02T12:05:57.076762
4147,Pajak Bumi dan Bangunan Perdesaan dan Perkotaan,,2012,Kabupaten Sukabumi,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/71056/perda-kab-sukabumi-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/61471/KAB_SUKABUMI_23_2012.pdf,docs\bpk\2012\Kabupaten_Sukabumi\Pajak_Bumi_dan_Bangunan_Perdesaan_dan_Perkotaan.pdf,,,,,2025-10-02 05:05:58,2025-10-02T12:05:58.518081
4148,Perubahan Atas Peraturan Daerah Kabupaten Bantul No. 16 Tahun 2011 tentang Perizinan Usaha Jasa Konstruksi di Kabupaten Bantul,,2012,Kabupaten Bantul,Kabupaten,,,,"Konstruksi, Sipil, Arsitek, Bangunan, dan Infrastruktur, Perizinan, Pelayanan Publik",bpk,https://peraturan.bpk.go.id/Details/12209/perda-kab-bantul-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/836/Perda%20Kab.Bantul%20No.23%20Tahun%202012%20ttg%20Perubahan%20Atas%20Peraturan%20Daerah%20Kabupaten%20Bantul%20Nomor%2016%20Tahun%202011%20Tentang%20Perizinan%20Usaha%20Jasa%20Konstruksi%20di%20Kabupaten%20Bantul.pdf,docs\bpk\2012\Kabupaten_Bantul\Perubahan_Atas_Peraturan_Daerah_Kabupaten_Bantul_No_16_Tahun_2011_tentang_Perizinan_Usaha_Jasa_Kons.pdf,,,,,2025-10-02 05:06:00,2025-10-02T12:06:00.529650
4149,Perubahan Ketiga Atas Peraturan Daerah Kabupaten Bandung Nomor 20 Tahun 2007 Tentang Pembentukan Organisasi Dinas Daerah Kabupaten Bandung,23,2012,Kabupaten Bandung,Kabupaten,,,,"Dasar Pembentukan Kementerian / Lembaga / Badan / Organisasi, Struktur Organisasi",bpk,https://peraturan.bpk.go.id/Details/264961/perda-kab-bandung-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/322104/PERDA%2023%20TAHUN%202012%20PERUBAHAN%20DINAS%20(dppk).pdf,docs\bpk\2012\Kabupaten_Bandung\Perubahan_Ketiga_Atas_Peraturan_Daerah_Kabupaten_Bandung_Nomor_20_Tahun_2007_Tentang_Pembentukan_Org.pdf,,,,,2025-10-02 05:06:02,2025-10-02T12:06:02.158045
4150,Retribusi Izin Trayek,,2012,Kota Ambon,Kota,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/34424/perda-kota-ambon-no-22-tahun-2012,https://peraturan.bpk.go.id/Download/257779/Perda%20No.%2022%20Tahun%202012%20(ekstrak).pdf,docs\bpk\2012\Kota_Ambon\Retribusi_Izin_Trayek.pdf,,,,,2025-10-02 05:06:04,2025-10-02T12:06:04.852092
4151,KEDUDUKAN KEUANGAN BUPATI DAN WAKIL BUPATI TEBO,20,2012,Kabupaten Tebo,Kabupaten,,,,Administrasi dan Tata Usaha Negara,bpk,https://peraturan.bpk.go.id/Details/112370/perda-kab-tebo-no-20-tahun-2012,https://peraturan.bpk.go.id/Download/103311/Perda%20Nomor%2020%20Tahun%202012.pdf,docs\bpk\2012\Kabupaten_Tebo\KEDUDUKAN_KEUANGAN_BUPATI_DAN_WAKIL_BUPATI_TEBO.pdf,,,,,2025-10-02 05:08:20,2025-10-02T12:08:20.629872
4152,Penyertaan Modal Pemerintah Kabupaten Tapin Kepada Perusahaan Daerah Air Minum Kabupaten Tapin,,2012,Kabupaten Tapin,Kabupaten,,,,"BUMD/Badan Usaha Milik Daerah, Penanaman Modal dan Investasi",bpk,https://peraturan.bpk.go.id/Details/13046/perda-kab-tapin-no-20-tahun-2012,https://peraturan.bpk.go.id/Download/1681/PERDA%2020%20TAHUN%202012.pdf,docs\bpk\2012\Kabupaten_Tapin\Penyertaan_Modal_Pemerintah_Kabupaten_Tapin_Kepada_Perusahaan_Daerah_Air_Minum_Kabupaten_Tapin.pdf,,,,,2025-10-02 05:08:22,2025-10-02T12:08:22.351003
4153,Reklamasi dan Pascatambang Mineral Bukan Logam dan Batuan,,2012,Kabupaten Jombang,Kabupaten,,,,Lingkungan Hidup,bpk,https://peraturan.bpk.go.id/Details/21637/perda-kab-jombang-no-20-tahun-2012,https://peraturan.bpk.go.id/Download/10325/Perda_20_tahun_2012_Reklamasi_Pascatambang.pdf,docs\bpk\2012\Kabupaten_Jombang\Reklamasi_dan_Pascatambang_Mineral_Bukan_Logam_dan_Batuan.pdf,,,,,2025-10-02 05:08:24,2025-10-02T12:08:24.487541
4154,Pertanggungjawaban Pelaksanaan Anggaran Pendapatan Dan Belanja Daerah Kota Bandung Tahun Anggaran 2011,20,2012,Kota Bandung,Kota,,,,"APBD, Pengelolaan Keuangan Negara/Daerah",bpk,https://peraturan.bpk.go.id/Details/167556/perda-kota-bandung-no-20-tahun-2012,https://peraturan.bpk.go.id/Download/160491/Perda_no.20_thn_2012_Final%20Pasca%20evgub%20Raperda%20PJP%20APBD%202012bagian%20hukum%2025Okt%20Final_rtf.pdf,docs\bpk\2012\Kota_Bandung\Pertanggungjawaban_Pelaksanaan_Anggaran_Pendapatan_Dan_Belanja_Daerah_Kota_Bandung_Tahun_Anggaran_20.pdf,,,,,2025-10-02 05:08:25,2025-10-02T12:08:25.986592
4155,Izin Penyelenggaraan Usaha Hiburan Dan Tempat Rekreasi,,2012,Kabupaten Balangan,Kabupaten,,,,"Perlindungan Usaha, Perusahaan, Badan Usaha, Perdagangan",bpk,https://peraturan.bpk.go.id/Details/45042/perda-kab-balangan-no-20-tahun-2012,https://peraturan.bpk.go.id/Download/33455/Peraturan%20Daerah%20Nomor%2020%20Tahun%202012.pdf,docs\bpk\2012\Kabupaten_Balangan\Izin_Penyelenggaraan_Usaha_Hiburan_Dan_Tempat_Rekreasi.pdf,,,,,2025-10-02 05:08:28,2025-10-02T12:08:28.651302
4156,"Penataan, Pengendalian dan Pengawasan Menara Telekomunikasi",20,2012,Kabupaten Wonogiri,Kabupaten,,,,Otonomi Daerah dan Pemerintah Daerah,bpk,https://peraturan.bpk.go.id/Details/244354/perda-kab-wonogiri-no-20-tahun-2012,"https://peraturan.bpk.go.id/Download/300243/Perda%20No%2020%20Th%202012%20tentang%20Penataan,%20Pengendalian%20dan%20Pengawasan%20Menara%20Bersama%20Telekomunikasi_Salinan.pdf",docs\bpk\2012\Kabupaten_Wonogiri\Penataan_Pengendalian_dan_Pengawasan_Menara_Telekomunikasi.pdf,,,,,2025-10-02 05:08:30,2025-10-02T12:08:30.262713
