id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
1297,Pembentukan Dana Cadangan Pemilihan Kepala Daerah dan Wakil Kepala Daerah Tahun 2024,13,2021,Kabupaten Hulu Sungai Selatan,Kabupaten,,,,"Pengelolaan Keuangan Negara/Daerah, Pemilihan Umum Daerah, DPRD, Pemilihan Kepala Daerah",bpk,https://peraturan.bpk.go.id/Details/234295/perda-kab-hulu-sungai-selatan-no-13-tahun-202,https://peraturan.bpk.go.id/Download/286576/PD132021.pdf,docs\bpk\2021\Kabupaten_Hulu_Sungai_Selatan\Pembentukan_Dana_Cadangan_Pemilihan_Kepala_Daerah_dan_Wakil_Kepala_Daerah_Tahun_2024.pdf,,,,,2025-10-01 09:30:25,2025-10-01T16:30:25.513440
1298,Perusahaan Perseroan Daerah Petro Muba,13,2021,Kabupaten Musi Banyuasin,Kabupaten,,,,BUMD/Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/196366/perda-kab-musi-banyuasin-no-13-tahun-2021,https://peraturan.bpk.go.id/Download/190226/NOMOR%2013-PERUSAHAAN%20PERSEROAN%20DAERAH%20PETRO%20MUBA.pdf,docs\bpk\2021\Kabupaten_Musi_Banyuasin\Perusahaan_Perseroan_Daerah_Petro_Muba.pdf,,,,,2025-10-01 09:30:28,2025-10-01T16:30:28.974421
1299,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2022,13,2021,Kota Bandung,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/219711/perda-kota-bandung-no-13-tahun-2021,https://peraturan.bpk.go.id/Download/214118/SLN%20PERDA%2013%20TAHUN%202021.pdf,docs\bpk\2021\Kota_Bandung\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2022.pdf,,,,,2025-10-01 09:30:30,2025-10-01T16:30:30.647225
1300,Penyelenggaraan Penanaman Modal,13,2021,Kota Banjarbaru,Kota,,,,Penanaman Modal dan Investasi,bpk,https://peraturan.bpk.go.id/Details/213872/perda-kota-banjarbaru-no-13-tahun-2021,https://peraturan.bpk.go.id/Download/208143/PERDA%20BJB%20NO%2013%20TAHUN%202021.pdf,docs\bpk\2021\Kota_Banjarbaru\Penyelenggaraan_Penanaman_Modal.pdf,,,,,2025-10-01 09:30:32,2025-10-01T16:30:32.356287
1301,Pengelolaan Sanitasi,11,2021,Kabupaten Cianjur,Kabupaten,,,,Lingkungan Hidup,bpk,https://peraturan.bpk.go.id/Details/206696/perda-kab-cianjur-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/227160/Perda%20Cianjur%2011%202021.pdf,docs\bpk\2021\Kabupaten_Cianjur\Pengelolaan_Sanitasi.pdf,,,,,2025-10-01 09:34:24,2025-10-01T16:34:24.775958
1302,Rencana Pembangunan Jangka Menengah Daerah Kabupaten Tasikmalaya Tahun 2021-2026,11,2021,Kabupaten Tasikmalaya,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/260194/perda-kab-tasikmalaya-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/317196/PERDA%20NOMOR%2011%20TAHUN%202021.pdf,docs\bpk\2021\Kabupaten_Tasikmalaya\Rencana_Pembangunan_Jangka_Menengah_Daerah_Kabupaten_Tasikmalaya_Tahun_2021_2026.pdf,,,,,2025-10-01 09:34:26,2025-10-01T16:34:26.676452
1303,Perubahan Atas Peraturan Daerah Nomor 4 Tahun 2016 Tentang Penyertaan Modal Pemerintah Daerah,11,2021,Kabupaten Mamasa,Kabupaten,,,,,bpk,https://peraturan.bpk.go.id/Details/261463/perda-kab-mamasa-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/318603/Perda%20Mamasa%20No.%2011%20Tahun%202021.pdf,docs\bpk\2021\Kabupaten_Mamasa\Perubahan_Atas_Peraturan_Daerah_Nomor_4_Tahun_2016_Tentang_Penyertaan_Modal_Pemerintah_Daerah.pdf,,,,,2025-10-01 09:34:28,2025-10-01T16:34:28.461080
1304,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2021,11,2021,Kabupaten Kotawaringin Barat,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/207575/perda-kab-kotawaringin-barat-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/201617/Perda%20Kobar%20No.%2011%20Thn%202021%20ttg%20Perubahan%20APBD%20TA%202021.pdf,docs\bpk\2021\Kabupaten_Kotawaringin_Barat\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 09:34:30,2025-10-01T16:34:30.437080
1305,"ANGGARAN PENDAPATAN DAN BELANJA DAERAH KABUPATEN BUNGO 
TAHUN ANGGARAN 2022",11,2021,Kabupaten Bungo,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/226685/perda-kab-bungo-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/221375/Perda%20Nomor%2011%20Tahun%202021.pdf,docs\bpk\2021\Kabupaten_Bungo\ANGGARAN_PENDAPATAN_DAN_BELANJA_DAERAH_KABUPATEN_BUNGO_TAHUN_ANGGARAN_2022.pdf,,,,,2025-10-01 09:34:32,2025-10-01T16:34:32.604605
1306,Tata Cara Penyelenggaraan Cadangan Pangan,11,2021,Kabupaten Majene,Kabupaten,,,,"Pangan, Pertanian dan Peternakan",bpk,https://peraturan.bpk.go.id/Details/223493/perda-kab-majene-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/218060/SALINAN%20PERDA%20NO.%2011%20TAHUN%202021%20TENTANG%20TATA%20CARA%20PENYELENGGARAAN%20CADANGAN%20PANGAN.pdf,docs\bpk\2021\Kabupaten_Majene\Tata_Cara_Penyelenggaraan_Cadangan_Pangan.pdf,,,,,2025-10-01 09:34:34,2025-10-01T16:34:34.111659
1307,"Fasilitasi Pencegahan Penyalahgunaan Narkotika, Psikotropika, dan Zat Adiktif",11,2021,Kabupaten Balangan,Kabupaten,,,,Narkotika,bpk,https://peraturan.bpk.go.id/Details/227466/perda-kab-balangan-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/222272/PERDA%20No.%2011%20TTG%20NARKOTIKA.pdf,docs\bpk\2021\Kabupaten_Balangan\Fasilitasi_Pencegahan_Penyalahgunaan_Narkotika_Psikotropika_dan_Zat_Adiktif.pdf,,,,,2025-10-01 09:34:36,2025-10-01T16:34:36.042639
1308,Pertanggungjawaban Pelaksanaan Anggaran Pendapatan dan Belanja Kabupaten Tahun Anggaran 2021,11,2021,Kabupaten Bener Meriah,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/228303/perda-kab-bener-meriah-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/223124/00.%20QANUN%20NOMOR%2011%20TAHUN%202022.pdf,docs\bpk\2021\Kabupaten_Bener_Meriah\Pertanggungjawaban_Pelaksanaan_Anggaran_Pendapatan_dan_Belanja_Kabupaten_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 09:34:40,2025-10-01T16:34:40.780093
1309,Pengarusutamaan Gender,11,2021,Kota Semarang,Kota,,,,Hak Asasi Manusia,bpk,https://peraturan.bpk.go.id/Details/228826/perda-kota-semarang-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/223655/perda11_2021(ketik).pdf,docs\bpk\2021\Kota_Semarang\Pengarusutamaan_Gender.pdf,,,,,2025-10-01 09:34:43,2025-10-01T16:34:43.016594
1310,Pengelolaan Keuangan Daerah,11,2021,Kabupaten Blora,Kabupaten,,,,Pengelolaan Keuangan Negara/Daerah,bpk,https://peraturan.bpk.go.id/Details/198692/perda-kab-blora-no-11-tahun-2021,https://peraturan.bpk.go.id/Download/192583/PERDA-11-2021-%20PENGELOLAANA-KEUDA.pdf,docs\bpk\2021\Kabupaten_Blora\Pengelolaan_Keuangan_Daerah.pdf,,,,,2025-10-01 09:34:44,2025-10-01T16:34:44.564779
1311,ANGGARAN PENDAPATAN DAN BELANJA DAERAH KABUPATEN SINJAI TAHUN ANGGARAN 2021,10,2021,Kabupaten Sinjai,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/219051/perda-kab-sinjai-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/213452/PERDA%20NOMOR%2010%20TAHUN%202021.pdf,docs\bpk\2021\Kabupaten_Sinjai\ANGGARAN_PENDAPATAN_DAN_BELANJA_DAERAH_KABUPATEN_SINJAI_TAHUN_ANGGARAN_2021.pdf,,,,,2025-10-01 09:38:22,2025-10-01T16:38:22.213433
1312,BANGUNAN GEDUNG,10,2021,Kabupaten Ketapang,Kabupaten,,,,"Konstruksi, Sipil, Arsitek, Bangunan, dan Infrastruktur, Perizinan, Pelayanan Publik",bpk,https://peraturan.bpk.go.id/Details/196777/perda-kab-ketapang-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/190643/Perda%20No%2010%20Tahun%202021.pdf,docs\bpk\2021\Kabupaten_Ketapang\BANGUNAN_GEDUNG.pdf,,,,,2025-10-01 09:38:24,2025-10-01T16:38:24.349254
1313,Rencana Pembangunan Jangka Menengah Daerah Kabupaten Maluku Barat Daya Tahun 2021-2026,10,2021,Kabupaten Maluku Barat Daya,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/215060/perda-kab-maluku-barat-daya-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/209330/PERDA%20NOMOR%2010%20TAHUN%202021%20TENTANG%20RPJMD%20MBD%202021-2026.pdf,docs\bpk\2021\Kabupaten_Maluku_Barat_Daya\Rencana_Pembangunan_Jangka_Menengah_Daerah_Kabupaten_Maluku_Barat_Daya_Tahun_2021_2026.pdf,,,,,2025-10-01 09:38:27,2025-10-01T16:38:27.294658
1314,Penambahan Penyertaan Modal Pemerintah Daerah Kepada Perseroan Terbatas Bank Perkreditan Rakyat Bank Daerah Gunungkidul (Perseroda),10,2021,Kabupaten Gunungkidul,Kabupaten,,,,"Perbankan, Lembaga Keuangan",bpk,https://peraturan.bpk.go.id/Details/220943/perda-kab-gunungkidul-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/215405/Perda%20GK%20Nomor%2010%20Tahun%202021.pdf,docs\bpk\2021\Kabupaten_Gunungkidul\Penambahan_Penyertaan_Modal_Pemerintah_Daerah_Kepada_Perseroan_Terbatas_Bank_Perkreditan_Rakyat_Bank.pdf,,,,,2025-10-01 09:38:29,2025-10-01T16:38:29.119803
1315,Pengelolaan Air Limbah Domestik,10,2021,Kabupaten Rembang,Kabupaten,,,,"Air, Sistem Penyediaan Air Minum",bpk,https://peraturan.bpk.go.id/Details/229303/perda-kab-rembang-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/224139/PERDA_NO%2010%20TAHUN%202021%20TENTANG%20PENGELOLAAN%20AIR%20LIMBAH%20DOMESTIK.pdf,docs\bpk\2021\Kabupaten_Rembang\Pengelolaan_Air_Limbah_Domestik.pdf,,,,,2025-10-01 09:38:31,2025-10-01T16:38:31.038126
1316,Desa Wisata,10,2021,,,,,,Desa,bpk,https://peraturan.bpk.go.id/Details/195959/perda-prov-nusa-tenggara-barat-no-10-tahun-20,https://peraturan.bpk.go.id/Download/189798/Perda%20Nomor%2010%20Tahun%202021%20ttg%20Desa%20Wisata.pdf,docs\bpk\2021\unknown_region\Desa_Wisata.pdf,,,,,2025-10-01 09:38:32,2025-10-01T16:38:32.378049
1317,Perubahan atas Peraturan Daerah Kabupaten Seruyan Nomor 14 Tahun 2010 tentang Pajak Daerah,10,2021,Kabupaten Seruyan,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/241896/perda-kab-seruyan-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/297172/Perda%20Seruyan%20No%2010%20Tahun%202021.pdf,docs\bpk\2021\Kabupaten_Seruyan\Perubahan_atas_Peraturan_Daerah_Kabupaten_Seruyan_Nomor_14_Tahun_2010_tentang_Pajak_Daerah.pdf,,,,,2025-10-01 09:38:34,2025-10-01T16:38:34.431594
1318,"Fasilitasi Pencegahan, Pemberantasan Penyalahgunaan dan Peredaran Gelap Narkotika di Kota Pekanbaru",10,2021,Kota Pekanbaru,Kota,,,,Narkotika,bpk,https://peraturan.bpk.go.id/Details/186919/perda-kota-pekanbaru-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/180490/1634267496perda-no-10-tahun-2021-salinan.pdf,docs\bpk\2021\Kota_Pekanbaru\Fasilitasi_Pencegahan_Pemberantasan_Penyalahgunaan_dan_Peredaran_Gelap_Narkotika_di_Kota_Pekanbaru.pdf,,,,,2025-10-01 09:38:36,2025-10-01T16:38:36.547775
1319,PENYELENGGARAAN TENAGA KESEHATAN,10,2021,Kabupaten Tanjung Jabung Barat,Kabupaten,,,,Kesehatan,bpk,https://peraturan.bpk.go.id/Details/218751/perda-kab-tanjung-jabung-barat-no-10-tahun-20,https://peraturan.bpk.go.id/Download/213143/Perda%20No%2010%20tahun%202021.pdf,docs\bpk\2021\Kabupaten_Tanjung_Jabung_Barat\PENYELENGGARAAN_TENAGA_KESEHATAN.pdf,,,,,2025-10-01 09:38:39,2025-10-01T16:38:39.072144
1320,RENCANA TATA RUANG WILAYAH KABUPATEN JOMBANG TAHUN 2021-2041,10,2021,Kabupaten Jombang,Kabupaten,,,,"Agraria, Pertanahan, Tata Ruang, Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/250477/perda-kab-jombang-no-10-tahun-2021,https://peraturan.bpk.go.id/Download/306973/PERDA%2010-TH-2021-RTRW-2021-2041ss-Copy.pdf,docs\bpk\2021\Kabupaten_Jombang\RENCANA_TATA_RUANG_WILAYAH_KABUPATEN_JOMBANG_TAHUN_2021_2041.pdf,,,,,2025-10-01 09:38:41,2025-10-01T16:38:41.238860
1321,Perubahan Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2021,9,2021,Kabupaten Sumedang,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/209665/perda-kab-sumedang-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/203761/PERDA%20Nomor%209%20Tahun%202021(1).pdf,docs\bpk\2021\Kabupaten_Sumedang\Perubahan_Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 09:41:45,2025-10-01T16:41:45.079765
1322,Perubahan Atas Peraturan Daerah Nomor 11 Tahun 2019 Tentang Pembentukan Badan Kesatuan Bangsa Dan Politik Kabupaten Bangka,9,2021,Kabupaten Bangka,Kabupaten,,,,,bpk,https://peraturan.bpk.go.id/Details/244727/perda-kab-bangka-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/300637/Perda%20Kabupaten%20Bangka%20No.9%20Tahun%202021%20ttg%20Perubahan%20atas%20Perda%20No.%2011%20Tahun%202019%20ttg%20Pembentukan%20Badan%20Kesatuan%20Bangsa%20dan%20Politik%20Kab.%20Bangka.pdf,docs\bpk\2021\Kabupaten_Bangka\Perubahan_Atas_Peraturan_Daerah_Nomor_11_Tahun_2019_Tentang_Pembentukan_Badan_Kesatuan_Bangsa_Dan_Po.pdf,,,,,2025-10-01 09:41:47,2025-10-01T16:41:47.312560
1323,Perlindungan Lahan Pertanian Pangan Berkelanjutan,9,2021,Kabupaten Empat Lawang,Kabupaten,,,,"Agraria, Pertanahan, Tata Ruang, Pangan, Pertanian dan Peternakan",bpk,https://peraturan.bpk.go.id/Details/186409/perda-kab-empat-lawang-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/179921/PERDA_9_2021.pdf,docs\bpk\2021\Kabupaten_Empat_Lawang\Perlindungan_Lahan_Pertanian_Pangan_Berkelanjutan.pdf,,,,,2025-10-01 09:41:48,2025-10-01T16:41:48.693071
1324,Fasilitasi Pencegahan dan Pemberantasan Penyalahgunaan dan Peredaran Gelap Narotika dan Prekursor Narkotika,9,2021,Provinsi Sumatera Selatan,Provinsi,,,,Narkotika,bpk,https://peraturan.bpk.go.id/Details/196338/perda-prov-sumatera-selatan-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/253693/Perda%20Sumsel%20No%209%20Tahun%202021.pdf,docs\bpk\2021\Provinsi_Sumatera_Selatan\Fasilitasi_Pencegahan_dan_Pemberantasan_Penyalahgunaan_dan_Peredaran_Gelap_Narotika_dan_Prekursor_Na.pdf,,,,,2025-10-01 09:41:50,2025-10-01T16:41:50.343636
1325,"Perubahan Kedua Atas Peraturan Daerah Nomor 6 Tahun 2016 
Tentang Pembentukan Dan Susunan Perangkat Daerah 
Kabupaten Mappi",9,2021,Kabupaten Mappi,Kabupaten,,,,Dasar Pembentukan Kementerian/Lembaga/Badan/Organisasi,bpk,https://peraturan.bpk.go.id/Details/214485/perda-kab-mappi-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/208757/9RAPER_1.pdf,docs\bpk\2021\Kabupaten_Mappi\Perubahan_Kedua_Atas_Peraturan_Daerah_Nomor_6_Tahun_2016_Tentang_Pembentukan_Dan_Susunan_Perangkat.pdf,,,,,2025-10-01 09:41:51,2025-10-01T16:41:51.829918
1326,"Perlindungan Dan Penanganan Anak Yatim Dan/Atau Piatu, Fakir Miskin, Dan Kaum Duafa",9,2021,Kabupaten Bone Bolango,Kabupaten,,,,"Keluarga, Perlindungan Anak, Perempuan/Wanita",bpk,https://peraturan.bpk.go.id/Details/197986/perda-kab-bone-bolango-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/302280/PERDA%20NO%209%20TAHUN%202021%20-%20BONBOL.pdf,docs\bpk\2021\Kabupaten_Bone_Bolango\Perlindungan_Dan_Penanganan_Anak_Yatim_DanAtau_Piatu_Fakir_Miskin_Dan_Kaum_Duafa.pdf,,,,,2025-10-01 09:41:54,2025-10-01T16:41:54.294416
1327,Pembentukan Dana Cadangan Pemilihan  Bupati dan Wakil Bupati Jepara Tahun 2024,9,2021,Kabupaten Jepara,Kabupaten,,,,"Pemilihan Umum Daerah, DPRD, Pemilihan Kepala Daerah",bpk,https://peraturan.bpk.go.id/Details/231553/perda-kab-jepara-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/266886/Peraturan%20Daerah%20Nomor%209%20Tahun%202021.pdf,docs\bpk\2021\Kabupaten_Jepara\Pembentukan_Dana_Cadangan_Pemilihan_Bupati_dan_Wakil_Bupati_Jepara_Tahun_2024.pdf,,,,,2025-10-01 09:41:55,2025-10-01T16:41:55.666069
1328,Penambahan Pmyertaan Moda; Daerah pada Perseroan Terbatas Air Minum Tabalong Bersinar (PERSERODA) Tahun Anggaran 2022 dan 2023,09,2021,Kabupaten Tabalong,Kabupaten,,,,BUMD/Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/194498/perda-kab-tabalong-no-09-tahun-2021,https://peraturan.bpk.go.id/Download/243344/09%202021%20%20edit%20searchable.pdf,docs\bpk\2021\Kabupaten_Tabalong\Penambahan_Pmyertaan_Moda_Daerah_pada_Perseroan_Terbatas_Air_Minum_Tabalong_Bersinar_PERSERODA_Ta.pdf,,,,,2025-10-01 09:41:57,2025-10-01T16:41:57.319908
1329,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2022,9,2021,Kota Banjarmasin,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/228788/perda-kota-banjarmasin-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/282221/PERDA%20NO%209%20TAHUN%202021%20%20edit.pdf,docs\bpk\2021\Kota_Banjarmasin\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2022.pdf,,,,,2025-10-01 09:41:59,2025-10-01T16:41:59.139788
1330,"Pencegahan, Pengendalian dan Pemberantasan Penyakit",9,2021,Kabupaten Kudus,Kabupaten,,,,Kesehatan,bpk,https://peraturan.bpk.go.id/Details/197423/perda-kab-kudus-no-9-tahun-2021,"https://peraturan.bpk.go.id/Download/251429/No__9_PERDA_NOMOR_9_TAHUN_2021_TTG_PENCEGAHAN,_PENGENDALIAN,_DAN_PEMBERANTASAN_PENYAKIT_sign.pdf",docs\bpk\2021\Kabupaten_Kudus\Pencegahan_Pengendalian_dan_Pemberantasan_Penyakit.pdf,,,,,2025-10-01 09:42:01,2025-10-01T16:42:01.148635
1331,Tata Cara Pengangkatan dan Pemberhentian Perangkat Desa di Kabupaten Batu Bara,9,2021,Kabupaten Batubara,Kabupaten,,,,"Kepegawaian, Aparatur Negara, Desa",bpk,https://peraturan.bpk.go.id/Details/198765/perda-kab-batubara-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/192662/PERDA_NOMOR_9_THN_2021_TTG_PERANGKAT_DESA_FINAL.pdf,docs\bpk\2021\Kabupaten_Batubara\Tata_Cara_Pengangkatan_dan_Pemberhentian_Perangkat_Desa_di_Kabupaten_Batu_Bara.pdf,,,,,2025-10-01 09:44:45,2025-10-01T16:44:45.063536
1332,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2022,9,2021,Kabupaten Garut,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/208396/perda-kab-garut-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/202481/PERDA%20NO%209%20TH%202021%20TTG%20APBD%20TA%202022_sign.pdf,docs\bpk\2021\Kabupaten_Garut\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2022.pdf,,,,,2025-10-01 09:44:46,2025-10-01T16:44:46.486798
1333,Pengelolaan Air Limbah Domestik,9,2021,Kota Salatiga,Kota,,,,Lingkungan Hidup,bpk,https://peraturan.bpk.go.id/Details/191286/perda-kota-salatiga-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/184993/2021pd3332009.pdf,docs\bpk\2021\Kota_Salatiga\Pengelolaan_Air_Limbah_Domestik.pdf,,,,,2025-10-01 09:44:48,2025-10-01T16:44:48.132154
1334,Perubahan Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Barat Daya Tahun Anggaran 2021,9,2021,Kabupaten Maluku Barat Daya,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/215055/perda-kab-maluku-barat-daya-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/209325/PERDA%20No%209%20%20Tahun%202021.pdf,docs\bpk\2021\Kabupaten_Maluku_Barat_Daya\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Kabupaten_Maluku_Barat_Daya_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 09:44:51,2025-10-01T16:44:51.408852
1335,Penyelenggaraan Bantuan Hukum,9,2021,Kabupaten Semarang,Kabupaten,,,,Hukum Acara dan Peradilan,bpk,https://peraturan.bpk.go.id/Details/191441/perda-kab-semarang-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/185155/Perda_9_2020.pdf,docs\bpk\2021\Kabupaten_Semarang\Penyelenggaraan_Bantuan_Hukum.pdf,,,,,2025-10-01 09:44:52,2025-10-01T16:44:52.991885
1336,Perubahan Anggaran Pendapatan Dan Belanja Daerah  Tahun Anggaran 2021,9,2021,Kota Bogor,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/207079/perda-kota-bogor-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/201111/PERATURAN%20DAERAH%20KOTA%20BOGOR%20NOMOR%209%20TAHUN%202021.pdf,docs\bpk\2021\Kota_Bogor\Perubahan_Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 09:44:54,2025-10-01T16:44:54.513940
1337,Perubahan Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2021,9,2021,Kota Bandung,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/219700/perda-kota-bandung-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/214107/SLN%20PERDA%209%20TAHUN%202021%20PAPBD%202021.pdf,docs\bpk\2021\Kota_Bandung\Perubahan_Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2021.pdf,,,,,2025-10-01 09:44:56,2025-10-01T16:44:56.200956
1338,"PERUBAHAN KEDUA ATAS PERATURAN DAERAH NOMOR 02 TAHUN 2014
TENTANG IZIN PEMANFAATAN RUANG DI KABUPATEN TUBAN",9,2021,Kabupaten Tuban,Kabupaten,,,,"Perizinan, Pelayanan Publik",bpk,https://peraturan.bpk.go.id/Details/206975/perda-kab-tuban-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/201007/9%202021%20perubahan%20perda%20ijin%20pemanfaatan%20ruang.pdf,docs\bpk\2021\Kabupaten_Tuban\PERUBAHAN_KEDUA_ATAS_PERATURAN_DAERAH_NOMOR_02_TAHUN_2014_TENTANG_IZIN_PEMANFAATAN_RUANG_DI_KABUPAT.pdf,,,,,2025-10-01 09:44:58,2025-10-01T16:44:58.316311
1339,"Tata Cara Penyelenggaraan Cadangan Pangan  
Pemerintah Daerah",9,2021,Kota Bontang,Kota,,,,"Pangan, Pertanian dan Peternakan, Program, Rencana Pembangunan dan Rencana Kerja, Sumber Daya Alam",bpk,https://peraturan.bpk.go.id/Details/218488/perda-kota-bontang-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/212865/Perda%209%20Tahun%202021.pdf,docs\bpk\2021\Kota_Bontang\Tata_Cara_Penyelenggaraan_Cadangan_Pangan_Pemerintah_Daerah.pdf,,,,,2025-10-01 09:45:00,2025-10-01T16:45:00.028808
1340,Perubahan atas Peraturan Daerah Kabupaten Seruyan Nomor 6 Tahun 2019 tentang Rencana Pembangunan Jangka Menengah Daerah Kabupaten Seruyan Tahun 2018-2023,9,2021,Kabupaten Seruyan,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/186327/perda-kab-seruyan-no-9-tahun-2021,https://peraturan.bpk.go.id/Download/179834/Perda%20Seruyan%20No.%209%20Tahun%202021%20ttg%20Perubahan%20atas%20Perda%20Kab.%20Seruyan%20No.%206%20Tahun%202019%20ttg%20Rencana%20Pembangunan%20Jangka%20Menengah%20Daerah%20Kab.%20Seruyan%20Tahun%202018-2023.pdf,docs\bpk\2021\Kabupaten_Seruyan\Perubahan_atas_Peraturan_Daerah_Kabupaten_Seruyan_Nomor_6_Tahun_2019_tentang_Rencana_Pembangunan_Jan.pdf,,,,,2025-10-01 09:45:02,2025-10-01T16:45:02.592804
1341,Perusahaan Umum Daerah Minum Tirta Siak,8,2021,Kota Pekanbaru,Kota,,,,BUMD/Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/186711/perda-kota-pekanbaru-no-8-tahun-2021,https://peraturan.bpk.go.id/Download/181347/perda-no-8-tahun-2021.pdf,docs\bpk\2021\Kota_Pekanbaru\Perusahaan_Umum_Daerah_Minum_Tirta_Siak.pdf,,,,,2025-10-01 09:50:43,2025-10-01T16:50:43.169888
1342,Penyertaan Modal Daerah Pada Perseroan Terbatas Bank Pembangunan Daerah Jawa Barat Dan Banten Terbuka,8,2021,Kota Tangerang Selatan,Kota,,,,"Penanaman Modal dan Investasi, Perbankan, Lembaga Keuangan, Sistem Pengendalian Intern",bpk,https://peraturan.bpk.go.id/Details/205522/perda-kota-tangerang-selatan-no-8-tahun-2021,https://peraturan.bpk.go.id/Download/199538/Perda%20Nomor%208%20Tahun%202021.pdf,docs\bpk\2021\Kota_Tangerang_Selatan\Penyertaan_Modal_Daerah_Pada_Perseroan_Terbatas_Bank_Pembangunan_Daerah_Jawa_Barat_Dan_Banten_Terbuk.pdf,,,,,2025-10-01 09:50:45,2025-10-01T16:50:45.233811
