id,page_number,items_count,status,error_message,scraped_at
614,5588,10,success,,2025-10-02 18:05:17
615,5598,10,success,,2025-10-02 18:08:05
616,5608,10,success,,2025-10-02 18:12:49
617,5618,10,success,,2025-10-02 18:16:16
618,5628,10,success,,2025-10-02 18:20:33
619,5638,10,success,,2025-10-02 18:24:38
620,5648,10,success,,2025-10-02 18:28:41
621,5658,10,success,,2025-10-02 18:34:18
622,5668,10,success,,2025-10-02 18:38:08
623,5678,10,success,,2025-10-02 18:42:48
624,5688,10,success,,2025-10-02 18:48:19
625,5698,10,success,,2025-10-02 18:51:41
626,5708,10,success,,2025-10-02 18:53:35
627,5718,10,success,,2025-10-02 18:58:36
628,5728,10,success,,2025-10-02 19:03:53
629,5738,10,success,,2025-10-02 19:07:23
630,5748,10,success,,2025-10-02 19:09:13
631,5758,10,success,,2025-10-02 19:12:59
632,5768,10,success,,2025-10-02 19:17:16
633,5778,10,success,,2025-10-02 19:21:43
634,5788,10,success,,2025-10-02 19:26:30
635,5798,10,success,,2025-10-02 19:30:01
636,5808,10,success,,2025-10-02 19:33:43
637,5818,10,success,,2025-10-02 19:37:06
638,5828,10,success,,2025-10-02 19:40:57
639,5838,10,success,,2025-10-02 19:45:03
640,5848,10,success,,2025-10-02 19:48:26
641,5858,10,success,,2025-10-02 19:52:41
642,5868,10,success,,2025-10-02 19:56:40
643,5878,10,success,,2025-10-02 19:59:43
644,5888,10,success,,2025-10-02 20:02:37
