id,page_number,items_count,status,error_message,scraped_at
614,5552,10,success,,2025-10-02 17:49:59
615,5562,10,success,,2025-10-02 17:54:35
616,5572,10,success,,2025-10-02 17:58:56
617,5582,10,success,,2025-10-02 18:02:21
618,5592,10,success,,2025-10-02 18:04:33
619,5602,10,success,,2025-10-02 18:10:32
620,5612,10,success,,2025-10-02 18:15:27
621,5622,10,success,,2025-10-02 18:18:21
622,5632,10,success,,2025-10-02 18:22:13
623,5642,10,success,,2025-10-02 18:26:58
624,5652,10,success,,2025-10-02 18:30:51
625,5662,10,success,,2025-10-02 18:33:57
626,5672,10,success,,2025-10-02 18:39:24
627,5682,10,success,,2025-10-02 18:45:24
628,5692,10,success,,2025-10-02 18:49:02
629,5702,10,success,,2025-10-02 18:52:03
630,5712,10,success,,2025-10-02 18:55:27
631,5722,10,success,,2025-10-02 18:59:00
632,5732,10,success,,2025-10-02 19:03:09
633,5742,10,success,,2025-10-02 19:08:07
634,5752,10,success,,2025-10-02 19:12:38
635,5762,10,success,,2025-10-02 19:15:40
636,5772,10,success,,2025-10-02 19:18:25
637,5782,10,success,,2025-10-02 19:22:56
638,5792,10,success,,2025-10-02 19:27:18
639,5802,10,success,,2025-10-02 19:31:54
640,5812,10,success,,2025-10-02 19:34:54
641,5822,10,success,,2025-10-02 19:38:57
642,5832,10,success,,2025-10-02 19:41:19
643,5842,10,success,,2025-10-02 19:46:14
644,5852,10,success,,2025-10-02 19:49:52
645,5862,10,success,,2025-10-02 19:53:24
646,5872,10,success,,2025-10-02 19:57:20
647,5882,10,success,,2025-10-02 20:00:49
648,5892,10,success,,2025-10-02 20:03:36
