id,page_number,items_count,status,error_message,scraped_at
614,5576,10,success,,2025-10-02 17:59:46
615,5586,10,success,,2025-10-02 18:03:46
616,5596,10,success,,2025-10-02 18:06:51
617,5606,10,success,,2025-10-02 18:12:02
618,5616,10,success,,2025-10-02 18:15:52
619,5626,10,success,,2025-10-02 18:21:52
620,5636,10,success,,2025-10-02 18:23:00
621,5646,10,success,,2025-10-02 18:28:12
622,5656,10,success,,2025-10-02 18:32:30
623,5666,10,success,,2025-10-02 18:39:01
624,5676,10,success,,2025-10-02 18:41:13
625,5686,10,success,,2025-10-02 18:45:58
626,5696,10,success,,2025-10-02 18:50:13
627,5706,10,success,,2025-10-02 18:53:57
628,5716,10,success,,2025-10-02 18:57:19
629,5726,10,success,,2025-10-02 19:00:36
630,5736,10,success,,2025-10-02 19:05:02
631,5746,10,success,,2025-10-02 19:08:31
632,5756,10,success,,2025-10-02 19:12:16
633,5766,10,success,,2025-10-02 19:18:02
634,5776,10,success,,2025-10-02 19:21:17
635,5786,10,success,,2025-10-02 19:24:06
636,5796,10,success,,2025-10-02 19:29:14
637,5806,10,success,,2025-10-02 19:31:31
638,5816,10,success,,2025-10-02 19:36:45
639,5826,10,success,,2025-10-02 19:39:44
640,5836,10,success,,2025-10-02 19:44:41
641,5846,10,success,,2025-10-02 19:48:50
642,5856,10,success,,2025-10-02 19:51:41
643,5866,10,success,,2025-10-02 19:55:37
644,5876,10,success,,2025-10-02 19:58:22
645,5886,10,success,,2025-10-02 20:02:14
