id,page_number,items_count,status,error_message,scraped_at
614,5564,10,success,,2025-10-02 17:53:49
615,5574,10,success,,2025-10-02 17:59:21
616,5584,10,success,,2025-10-02 18:03:03
617,5594,10,success,,2025-10-02 18:07:42
618,5604,10,success,,2025-10-02 18:11:41
619,5614,10,success,,2025-10-02 18:14:40
620,5624,10,success,,2025-10-02 18:18:45
621,5634,10,success,,2025-10-02 18:23:49
622,5644,10,success,,2025-10-02 18:27:20
623,5654,10,success,,2025-10-02 18:31:36
624,5664,10,success,,2025-10-02 18:36:29
625,5674,10,success,,2025-10-02 18:40:29
626,5684,10,success,,2025-10-02 18:44:23
627,5694,10,success,,2025-10-02 18:47:09
628,5704,10,success,,2025-10-02 18:52:26
629,5714,10,success,,2025-10-02 18:56:34
630,5724,10,success,,2025-10-02 19:01:01
631,5734,10,success,,2025-10-02 19:04:38
632,5744,10,success,,2025-10-02 19:08:50
633,5754,10,success,,2025-10-02 19:11:08
634,5764,10,success,,2025-10-02 19:14:53
635,5774,10,success,,2025-10-02 19:20:31
636,5784,10,success,,2025-10-02 19:23:42
637,5794,10,success,,2025-10-02 19:27:42
638,5804,10,success,,2025-10-02 19:32:15
639,5814,10,success,,2025-10-02 19:35:39
640,5824,10,success,,2025-10-02 19:39:19
641,5834,10,success,,2025-10-02 19:43:34
642,5844,10,success,,2025-10-02 19:46:57
643,5854,10,success,,2025-10-02 19:50:12
644,5864,10,success,,2025-10-02 19:54:32
645,5874,10,success,,2025-10-02 19:57:41
646,5884,10,success,,2025-10-02 20:01:10
