id,page_number,items_count,status,error_message,scraped_at
614,5597,10,success,,2025-10-02 18:09:00
615,5607,10,success,,2025-10-02 18:11:18
616,5617,10,success,,2025-10-02 18:16:43
617,5627,10,success,,2025-10-02 18:21:27
618,5637,10,success,,2025-10-02 18:25:11
619,5647,10,success,,2025-10-02 18:29:54
620,5657,10,success,,2025-10-02 18:33:28
621,5667,10,success,,2025-10-02 18:36:56
622,5677,10,success,,2025-10-02 18:41:59
623,5687,10,success,,2025-10-02 18:46:23
624,5697,10,success,,2025-10-02 18:49:50
625,5707,10,success,,2025-10-02 18:55:05
626,5717,10,success,,2025-10-02 18:58:12
627,5727,10,success,,2025-10-02 19:02:15
628,5737,10,success,,2025-10-02 19:05:54
629,5747,10,success,,2025-10-02 19:10:45
630,5757,10,success,,2025-10-02 19:13:23
631,5767,10,success,,2025-10-02 19:15:18
632,5777,10,success,,2025-10-02 19:20:04
633,5787,10,success,,2025-10-02 19:25:41
634,5797,10,success,,2025-10-02 19:28:51
635,5807,10,success,,2025-10-02 19:33:22
636,5817,10,success,,2025-10-02 19:36:23
637,5827,10,success,,2025-10-02 19:40:09
638,5837,10,success,,2025-10-02 19:43:56
639,5847,10,success,,2025-10-02 19:47:20
640,5857,10,success,,2025-10-02 19:51:20
641,5867,10,success,,2025-10-02 19:54:54
642,5877,10,success,,2025-10-02 19:59:24
643,5887,10,success,,2025-10-02 20:01:53
