id,page_number,items_count,status,error_message,scraped_at
614,5575,10,success,,2025-10-02 17:58:30
615,5585,10,success,,2025-10-02 18:03:25
616,5595,10,success,,2025-10-02 18:07:15
617,5605,10,success,,2025-10-02 18:10:56
618,5615,10,success,,2025-10-02 18:15:02
619,5625,10,success,,2025-10-02 18:17:32
620,5635,10,success,,2025-10-02 18:24:14
621,5645,10,success,,2025-10-02 18:29:07
622,5655,10,success,,2025-10-02 18:33:02
623,5665,10,success,,2025-10-02 18:38:33
624,5675,10,success,,2025-10-02 18:40:50
625,5685,10,success,,2025-10-02 18:44:55
626,5695,10,success,,2025-10-02 18:49:28
627,5705,10,success,,2025-10-02 18:52:50
628,5715,10,success,,2025-10-02 18:56:56
629,5725,10,success,,2025-10-02 19:01:22
630,5735,10,success,,2025-10-02 19:05:29
631,5745,10,success,,2025-10-02 19:09:39
632,5755,10,success,,2025-10-02 19:13:45
633,5765,10,success,,2025-10-02 19:16:28
634,5775,10,success,,2025-10-02 19:20:54
635,5785,10,success,,2025-10-02 19:24:53
636,5795,10,success,,2025-10-02 19:28:28
637,5805,10,success,,2025-10-02 19:32:39
638,5815,10,success,,2025-10-02 19:36:01
639,5825,10,success,,2025-10-02 19:40:32
640,5835,10,success,,2025-10-02 19:43:10
641,5845,10,success,,2025-10-02 19:47:43
642,5855,10,success,,2025-10-02 19:50:59
643,5865,10,success,,2025-10-02 19:54:09
644,5875,10,success,,2025-10-02 19:58:04
645,5885,10,success,,2025-10-02 20:01:30
