id,page_number,items_count,status,error_message,scraped_at
614,5551,10,success,,2025-10-02 17:47:10
615,5561,10,success,,2025-10-02 17:51:44
616,5571,10,success,,2025-10-02 17:58:06
617,5581,10,success,,2025-10-02 18:02:43
618,5591,10,success,,2025-10-02 18:06:04
619,5601,10,success,,2025-10-02 18:10:08
620,5611,10,success,,2025-10-02 18:14:16
621,5621,10,success,,2025-10-02 18:19:11
622,5631,10,success,,2025-10-02 18:20:59
623,5641,10,success,,2025-10-02 18:26:08
624,5651,10,success,,2025-10-02 18:31:16
625,5661,10,success,,2025-10-02 18:35:34
626,5671,10,success,,2025-10-02 18:39:46
627,5681,10,success,,2025-10-02 18:43:51
628,5691,10,success,,2025-10-02 18:46:45
629,5701,10,success,,2025-10-02 18:51:21
630,5711,10,success,,2025-10-02 18:55:51
631,5721,10,success,,2025-10-02 19:00:11
632,5731,10,success,,2025-10-02 19:03:31
633,5741,10,success,,2025-10-02 19:06:17
634,5751,10,success,,2025-10-02 19:10:23
635,5761,10,success,,2025-10-02 19:16:03
636,5771,10,success,,2025-10-02 19:19:13
637,5781,10,success,,2025-10-02 19:23:18
638,5791,10,success,,2025-10-02 19:26:54
639,5801,10,success,,2025-10-02 19:30:24
640,5811,10,success,,2025-10-02 19:34:05
641,5821,10,success,,2025-10-02 19:37:24
642,5831,10,success,,2025-10-02 19:42:49
643,5841,10,success,,2025-10-02 19:45:25
644,5851,10,success,,2025-10-02 19:49:10
645,5861,10,success,,2025-10-02 19:53:03
646,5871,10,success,,2025-10-02 19:55:14
647,5881,10,success,,2025-10-02 20:00:04
648,5891,10,success,,2025-10-02 20:02:56
